DW_CLIENTES;address_number;business_family;business_unit;customer;customerkey;customer_type;division;division_name;line_of_business;phone;region_code;region_name;regional_sales_mgr;search_type
10b9a253ef0d00002b76976d8b8f3715c7bc279c374804613ec57b9eaadba8ab;10021470;R3;1;Papyrus Supermarket;10021470;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S16;C
1e525c153233c0219d533b52a2801f758b46dea2c9d4de461a90a171265a407a;10025771;R3;1;VA Supermarket;10025771;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;C
97edc116ef667d0145661b1b5742c2cc88931dd5b9edab65e20bb5cf47b15844;10019880;O2;1;Litton Supermarket;10019880;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S12;C
2aaef090cc6b1646503cf080520c710b0d8e3f5973db8130bdf6074297d31ae4;10009662;R3;1;De Store;10009662;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;C
6f43d2be10c1227ebbd6b69dad46b63bb2b59ecf7deacfe7928ae16b706d521c;10010906;R3;1;ediSys Shop;10010906;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;C
f1f6ddee0d0d20274ae11e25787e2b68d11c845452b48131b9995ad4469d85bc;10007577;R3;1;Cam-Built Supermarket;10007577;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;C
ba7d53cc7ee7e6d794e781e2ed5cbce2e0448c5b88f7662ef66f93f5a30d25b3;10025038;R2;1;Tanager Shop;10025038;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S11;C
abe9f071b46775044ec8c416d6b371b733067dc8a24a3c223ab90943c7db9ff3;10008602;R3;1;Caprica Supermarket;10008602;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;C
7272d5ac68900e8ee77d117ed0c6c27d862946e294252a934defea2a2c3bc6e7;10002969;R3;1;activeDesign Shop;10002969;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;C
b50dd899d26bbadd751f67e0c2f13581a39adebec1224359a1bfd24b63d05107;10012715;R3;1;Fokas Midstore;10012715;G2;2;Domestic;M1;816-455-8733;3;Northeast;S16;C
2673470791fad22f3a3c3ce4bf8b096573032a99a609212d284fc539a05c3a4d;10025583;R2;1;United Market;10025583;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S5;C
d0d2a968efa7380f30a907ec1bec688da9d150f1fa8c6ea918bf38decbaf4d33;10022678;R3;1;Rave Supermarket;10022678;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S16;C
501dcf6d7162ae48f5e74d208321a6279ff9db5904fd7d592de6f33689d1516c;10006848;R3;1;BizNet Supermarket;10006848;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;C
eb12d524ce95841fd05af09976438412f48fce8b69c91d6983cb4c2f9fcf62f7;10011198;R3;1;e-MDs Shop;10011198;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;C
09e6d98bb9bf2b013d6582c973d27dcbe8d709c8e2496b444af1889daf3a0f83;10022431;R2;1;R&J Shop;10022431;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S11;C
400d3b0c08bac646817ebb2446a0812b64bf3d46ec90966d4d18acd6f8541b4a;10025300;R3;1;U.S. Market;10025300;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;C
e943b80448e3f7bd0f6756d87d1fcca225ba1ce3b1f2a0654c0a01c9fd04198d;10014779;R3;1;HBO Supermarket;10014779;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S16;C
0c787aee4a35f7c735ec6ac8bd90ecdda532a3cd71141a638cf9a8e3a9a1154a;10008134;R3;1;Canter Shop;10008134;G2;2;Domestic;M1;816-455-8733;3;Northeast;S16;C
2f17ee5e6cb664523ac323fe2a5a036713d19c5f743c6797a41c490dca996ee7;10015783;R3;1;Hershey Supermarket;10015783;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;I
7ae78b24ca7661d9ba9b4d7a898d84c38f498a3d0c94f8c35beeb16bb50aca9e;10025549;R2;1;UNIS Supermarket;10025549;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S5;C
a81593747e3eec0d9674f448b0a4dc0444a37dceb5bcb43f7f2080284fde4513;10027572;R3;1;ZipLip.Com Shop;10027572;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;C
5815c4885c4371ec392065599662401d25cb6284f35b8bc64174cb3def946d1e;10027340;R3;1;Zentrum Market;10027340;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S16;C
cb4a771a3e087e866d537336c9988283282797b381de4a9dfc6d16e016e636f5;10020388;R3;1;Metro-Goldwyn-Mayer, Supermarket;10020388;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;C
af24e33c68c4a44eb72b64af96ce4fa1a5145bb783a360aace92ea0ed5472e48;10025062;R3;1;TargetedListings Shop;10025062;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;C
eb7e6191211a1d80c12837e997cdc1f7157b86a4a586f0529fc3c6b3adfc52b8;10009657;R3;1;DC-Works Shop;10009657;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S16;C
6c67d9fa13b458aed709ccc44b5b0c9f3e2352936505d03d518000237d8aa657;10019105;R3;1;Kensington Market;10019105;G2;2;Domestic;Não Informado;816-455-8733;3;Northeast;S1;C
253d4a70cdab919510204dfe5f9c2caafd954499fc385634b5b5f4b862d83649;10000472;R3;1;Aaron Store;10000472;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S4;C
a4b95efa5d0e5e2c8531f6f572b7df30b9b915bc82f67178a978382a9659d46c;10025769;R3;1;UUmail Shop;10025769;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S1;C
fe860f77ec85213ac75091adbf0e2bc5f632b7ec4cac2127f458acb06bfbde8e;10009631;R3;1;Clearout Shop;10009631;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
b6e67775cd946b9bd84fab3e9983ba0c420c199843eb5950cf48ac66775b400a;10021184;R3;1;Pacific Supermarket;10021184;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
4a55e67677785b1a011b76b28c489c618f7bc978fd48c79d03d1be8655dae671;10007120;R3;1;Brinco Store;10007120;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
4b145201bbcf2fc0d0cd6255f1a44dfa8ccaa336947e8610234a1aea4ebf7fcf;10014495;R3;1;Harvard Supermarket;10014495;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
04270a8df3f37ed76ab1368f13eec00b6bce2f1d698a120166d1126572de0715;10025033;R3;1;Tally Store;10025033;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
0eae669750942287ecfcc35416cd061212fe4a097cd621a160d68a1719ff8484;10014047;R2;1;Gulf Market;10014047;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S4;C
9288224d16a92a4f42b62e59f0d9e99e85e57a689cb8f7d7e8b9bd52ac6e3318;10008381;R3;1;CAPCON Shop;10008381;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S1;C
1170d110c60c6c8728ff7631ac065f40c63939f12ccbb6813db39d740f2fb00c;10014546;R3;1;Hauppauge Supermarket;10014546;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
55d8d6e7ea391da2e97460185266a68f2f52df25232ede6e5bc89bdda296259b;10011981;R3;1;FIBERWORKS Shop;10011981;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
2e6cfc28245243b5a375399ce064d8322119ff8af27cfd13872871d56dd2f01b;10002506;R3;1;ActionWorld Shop;10002506;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
25677326276e0bcbe6c2a1c7121e34e80378a349c3a542087ac0352b1d6f2d91;10024743;R3;1;Stone Supermarket;10024743;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S1;C
c9a8a693a26a364d01dca8a4ce33dc9bc567e7e55e2bfc0e8159727f8a11e43f;10021422;R1;1;PAP Supermarket;10021422;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S4;C
118792fd890a5e84f57f93bb1ba8811f559feb2de79b90ad7c6e38bccbc5bb6a;10021203;O2;1;Pacific Market;10021203;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S12;C
58ee49bfe4edd864bb4b8dbd4ef335ea12924f47ca5c731d5c4f18227bbeb949;10015030;R2;1;Hegemony Shop;10015030;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S5;C
1f13aad58a6e7b4c7a5235349ae5d31ff6267774aa466d3a5060a9226a3aa059;10009672;R3;1;DEAC Shop;10009672;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
953ad612363e682f52565fc35f42cdde676cf2384de370d2fbdfd6a2377569ed;10009656;R3;1;DCS Market;10009656;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
92572cdd560bb4b9c7310442106979a19abd97891eedf84a4e6aa913673c3098;10012234;R3;1;Filmotype Shop;10012234;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
30708db35d43d4436bd0ab2a96e4fb299d44d8ea3076ffcedba19370a4399baa;10004256;R3;1;Benedict Shop;10004256;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
9e365f4c249302b39b64d2447fa1ff46aac6a2e5052b086aa18e1fc0a92fe44b;10000480;R2;1;Abbotsbury Shop;10000480;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S5;C
55456d60f09b6f9f74cfc194588d9d90696bcab17fd309afcd485c18124f15ce;10027381;R3;1;Zero-Knowledge Supermarket;10027381;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
9c07602fdb967df18700c681d1d0b05240b20cd3bd3b5ee41730b9208ae079cf;10019388;R3;1;KeyComm Shop;10019388;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S1;C
2ceca8a564a0930107cc3f3ec1529421a53334e240cff0dfbec0e43f33a090e5;10010886;R1;1;EDGE Supermarket;10010886;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S11;C
e682e03737214bd2d344d9ac8de129840a7e19608c85874ee76c5c72c4788915;10022434;R3;1;R&R Store;10022434;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S4;C
d8d214689d7224ef4b9252756d0a6075a56e977f55e12bf874926afc1ea7857b;10011398;R3;1;Ethyl Store;10011398;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
401802b7373f20b0a986a0b6e0a564eb4348de383a8e7a617158a53438ed9c9e;10018628;R2;1;K.C. Supermarket;10018628;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S5;C
768da53538a8746523b78012437c9c9cc6374c85395fa68b4c4b20c28bea70d2;10020663;R3;1;Neos Gigaplace;10020663;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
729bdb915156d225cc13b1ebe9dac29560853f0777f04a98ae072e258e5caf35;10000473;R3;1;Aaron Supermarket;10000473;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
a9f47f7915d4253b7a34d699db1f74f9e330150733e8a198b72fe8f377416c49;10019109;O2;1;KentISP Shop;10019109;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S12;C
85ef9167af5fded9a437e0ae7446064589ff8f0819cc8e62aedf052734a9df12;10010698;R3;1;Earth Shop;10010698;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
0bce73bfd7d3a308b03c103ae7fa61aa60dda06cbde515a155c5c33013b5b48c;10020192;R3;1;MATRIX Shop;10020192;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
d93048f4288a800dd45cb15f085b6b917a3c9892211634e8290fc753672a131d;10023489;R3;1;Robust Store;10023489;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
32d02fb3313731aec7ffe7da492d351bc24c78cc8dcf6a48bb3a4af031302a94;10019900;R3;1;LiveWire Supermarket;10019900;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
065caea1efd3fdc4874e35e7f1f3787c2eb18a1642adcce46026fcf9b337a190;10021179;R3;1;Pacific Store;10021179;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S4;C
b1b667ea506578bf54fe230737b586d837dd8af1fa20494a300fcc1a92f8914d;10025778;R3;1;Valicert Midstore;10025778;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
6ca18ad1b29e2038438d71bb004d3135fd424a4056bb53250936522047adee5b;10025919;R3;1;Vanstars;10025919;G2;2;Domestic;M1;816-455-8733;1;Western;S16;C
08b8a13a371b8774eabf8fa3e12318d787780f33cb194da74ba8d8b8b6aa8b9f;10016858;R2;1;IBVA Shop;10016858;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S5;C
e7698a7ab27aad399fa9b73a42d574ed3cc248e83c7c2b9493b5bbe620a6cfa7;10025284;R3;1;Towmotor Supermarket;10025284;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
0fb70a057a903599aaca2004e82fad3582416ec3b90c0f5d07d5bc56dbb7b5f3;10025305;R3;1;Ubicco Shop;10025305;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
72c1017d6c2c967bcd54303622e9773243b25d2821a57641af4d956b65b78e9c;10000455;R3;1;Caribian Supermarket;10000455;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
fc383bd790402f00a7fafa93094b1b5e7fa692a068e16af3e5dadd58e83bb49c;10021222;R3;1;Pacifico's;10021222;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
41fd6a80fa3af843a80ae24f37792bede802c528a3a30d41afd036060da1e17d;10024248;R3;1;Sifton Supermarket;10024248;G2;2;Domestic;M1;816-455-8733;1;Western;S16;C
ab4d7b4f273f3a0f8a868ddf7241644a5e664389eaa3cc3a8374bf026f3ceef1;10026355;R3;1;We Market;10026355;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S3;C
6da5610bb2674f98fa35b5f0c4de63941f02e828d901afaaf8628bb348a4e1e8;10020393;R3;1;Minneapolis Supermarket;10020393;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S1;C
ba34c5bad3ae258d9e9becb6fa68f1d00a3d2af1c292dc294837423b04239bf3;10025791;R3;1;Valley Market;10025791;G2;2;Domestic;M1;816-455-8733;1;Western;S16;C
b522d032b1daa16fd9f366321bc19bc0f894fc76c32467658739395efdafaf7d;10025238;R3;1;Team Supermarket;10025238;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S4;C
004f0ebdeb8a541706def4d856ee500ec16e487c4f0fc8641e8a3b2ba23dd00e;10024262;R3;1;Signature Shop;10024262;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
61c983ed29347b8abcc6a75f1bc7a7da805ba9cc48ae5234dacfd68b555e4706;10005006;R1;1;Betacorp Shop;10005006;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S11;C
08f7a01e38fa3c9e22219efff62cbce8a1afcec40c77bc29afdf057ed6ebdf8e;10020931;R2;1;OutPost Market;10020931;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S5;C
b417623ed2f19199f479ec249b6827cc9015c2d39f0b308b8acdd446cfa54b64;10025264;R3;1;Today Shop;10025264;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
292f745f64a111f2abcb522775f0efe036240008a1b4a858815b2bf000efef76;10009647;R3;1;Dayton Supermarket;10009647;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
34449928639ee426ffff42865a522711fce2bd76f85f5a8cb975e7b06fb0a43a;10023275;R3;1;RFI Superstore;10023275;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S3;C
3225c6741d8b9694fdee6425e26be5a96aa634d2bc8b16dea319b864bdc9c934;10024270;R3;1;Signatures Superstore;10024270;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S4;C
681d49a05c5ad32c8fd42bab8b4de641ff4fb9498aa4bb5ea9589a32f6a3be49;10002709;R3;1;Active Store;10002709;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S1;C
647408665faeaac6b8a5a98bcff380f3880665bf4a5beb39c2a062089ea64f66;10018885;R3;1;Kawneer Market;10018885;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S1;C
817f6d75b8255c951333b00c99a8e612da486cbe65b2bc9530bd6ea66c3f313f;10021418;R3;1;Panzl Shop;10021418;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S1;C
5e91f5cc53fdd7a95d35d841f15121a0ee771a13a808cd6ae992e8fa26ea0117;10023778;R3;1;Satronix Shop;10023778;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
4e29abdc4f9cf275e3d991cbfd36c056f5d3e18db5469702e0a6a472f14d0ecd;10004245;R2;1;Bens Megaplace;10004245;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S3;C
0ec26c66f7708f1cb06c07ad52a21cde83e6dd41c1386da97dce646eef61b951;10025051;R3;1;Taos Supermarket;10025051;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
965f6ef70dd939b5dd04d0a75098c50de5c35fe6536332118899564c9c2b5cce;10019678;R3;1;Laker Market;10019678;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
58302d5aee3805e9c3a0d6b9f11107860669e3a9309ca5d0ea65390d7dcc8546;10023212;R3;1;Reuters Supermarket;10023212;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S1;C
23fc5a21df786cf0449cbc74a11de296956cce47d9c5f81d18e75d088a9dd4bd;10025049;R3;1;Tao Store;10025049;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
595fab2df6f9e30121bb7ff698a9395aadb79c0d04a986a94ef6229af31f3f52;10024260;R3;1;Sigma Supermarket;10024260;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
ffd2a76c8175ed9def010fa132da819cf6d42e591e2e26f205a4896228b51f5a;10026861;R3;1;Xyplex Shop;10026861;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
7d4592c5d4916e52dd7a61748367d6129aaf36ea9db0b4acdf8e75c6bf2f3209;10017828;R1;1;Lee Megastore;10017828;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S20;C
f9a5fe0b17530010d6ce465f1acfce640c8754509f1ae182264e91ffba8d68b1;10026843;R3;1;XVT Shop;10026843;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S1;C
1e65248f08979b9cd021761d41e1eae6e56e19c04bf434d9a3157a1fc0305d20;10022183;R3;1;Quantex Supermarket;10022183;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S1;C
e0b3d32a88b04c08aca58f1a563a181da319316ba6bced05a7762b5078d265c6;10024003;R2;1;Scientific Supermarket;10024003;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S3;C
1285e72f7627557ac649b13f60f9e7a4574587d48fec19486b84468be4f5a03d;10006846;R3;1;Bizmarts Shop;10006846;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S1;C
c728d928905e5b8b36b3c0de4dd92626c3040b9fe27cf006a9000663f4bbdbdd;10025025;R3;1;Taligent Midstore;10025025;G2;2;Domestic;M1;816-455-8733;1;Western;S16;C
f61ae7169a7434d07fa3b85f0646c797dc3682cb0adb7664885ba96bbb27a7d9;10025037;R2;1;Tampere Shop;10025037;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S4;C
b756b9383c55dbb340b08f31910568cc94eb7bb1807927a6f021d496c3fea40f;10022456;R3;1;Ra Maxistore;10022456;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
01e2ee74bb09adbf21030ac08a335d6f01f83ce6bbcbdb238d8cdc687ad479d5;10024022;R1;1;Screen Supermarket;10024022;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S20;C
1ca7eae922d9c4d17329d49f230355e3f741f3d9fbf8d370d254a233835c3d55;10015793;R3;1;Hetrick Supermarket;10015793;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
8bf57a67f476548dfc88d58ecccb9c692a08c8930b195ea467be6b1e911d454f;10025034;R3;1;Talou Shop;10025034;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S4;C
ba33091d487577c06f38cc833d58d6028548e288c54e29d4749682b4f175fcb2;10025248;R3;1;Telus Store;10025248;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
fecfd90ba13ed6c4ffa4fb5424d554fa186d1b775ed6cb723a4a8bd50dc41616;10008893;R3;1;Caravelle Shop;10008893;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S1;C
45497faf9a342d14c09029d2690c220139272d157f25eebe57d3d91f35c85c85;10021412;R4;1;Panngea Shop;10021412;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S18;C
d8cb1f24a33c09950d17919a5f8f84e133c0d6d237feb5f9c4c9d8c1ebc77ecd;10025289;R3;1;Tredegar Market;10025289;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S4;C
77f61fe1966b3cc7e39c7eec0dcda56a9bc7c505752188a5edb4dd156c3f09a4;10023513;R3;1;Sagent Shop;10023513;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
4da06ce50decb83b801d5be3b41f87635ed264190543c3f0764f8466c2c48696;10009985;R3;1;E Supermarket;10009985;G2;2;Domestic;M1;816-455-8733;1;Western;S16;C
6936f9280025b8e700f926081f8d983017a893a70c8a7126aad7a109fc707fdf;10000466;R3;1;A2Z Store;10000466;G2;2;Domestic;Não Informado;816-455-8733;1;Western;S16;C
1dc47b5d361f41a070d988f8e488552a76d3223817b6e11831caa470980c95a8;10026078;R3;1;Venred Shop;10026078;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
65eb85a824a2123373325a5e7b41784aa5cebf9475469404d0e2304a503cb1ce;10025039;R1;1;Tandy Superstore;10025039;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S11;C
6d93e5e9be13ab91ff135fd9c5fab364d2a5b22b4a69cb1469d3331b1345cb40;10008593;R2;1;Capitola Market;10008593;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
961e4b50ea588bfac1c56752e7b6d2c84ed1a646f13e3521fb6fc5f39fe75885;10025251;R2;1;Time Supermarket;10025251;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
d264656f4d37abe438e9347d1a83b4d32097300b235b9b4d5086dc371e3ad290;10013765;R3;1;Gemini Supermarket;10013765;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
4610cc769b24b822689b86f68d30951e15a9b8c54c93e64e75b9105f0b69e5d6;10022444;O2;1;R.J. Market;10022444;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S12;C
4acd49fcb1b364757ef770286b6c2c20d7fb8b52a9a3ebc1996ad748e77ce60b;10019942;R3;1;LMAO superplace;10019942;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
074faf1ebe9c89e64179f95c45613759fbbbe10f7fc08804d229e9d9651966f8;10026606;O2;1;Xilinix Midstore;10026606;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S12;C
20b01ed044859fa14a8cec130a2e1774a974ae522e3e3d83d3e4ebf586e8d8d3;10016334;R3;1;Hobart Store;10016334;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
f12a253b7073931f915fb1c93658c9a6c40558113f587472fdd4308f238400f1;10016807;R3;1;Ibis Shop;10016807;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
e04a7408e03cced9e86ea1a34cf04a01df2a58d975132d3faaa0d82d5ed82a38;10023003;R3;1;Remedy Shop;10023003;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
0bf66152dd758ce200ee612c76347fb2abf7797f4bfb3d6b42bfdbf5dbb4b632;10009642;R3;1;David Store;10009642;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
3819ab4c28c25d801f8deb6c1e7a32cf4c121dda88326f6422e3824c9340e032;10013509;R3;1;Geac Shop;10013509;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
160efb0905596f8e8ec0a9875d3c33a285091749347ec8461954f976c59a9efa;10012226;R3;1;Fills;10012226;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S13;C
3fc97f376107ba39a759579fdc00471f0534f85b9b83c0e4fc8e4ac32fcc4e1b;10024524;R2;1;Southam Supermarket;10024524;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
2a203debc650f279532098355e64022e0f0af2bd1c6dd2356ce0b64601a958d6;10022423;R2;1;Qwest Shop;10022423;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
160697fcf3a92417e00e00a225043ae9d15e9248bd39b43ea26cace0cfa63342;10009676;R3;1;Pereras;10009676;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
90b72e3e2d289d605862b5050672bd201d14ec4fb6b01c7cb3e8ff8391439224;10021986;R2;1;Pinnacle Supermarket;10021986;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
dc4abe373280bc6c1fec91ff1064e05e99f74f1aac7bb3908c8ccffe446b6251;10025061;R3;1;Target Store;10025061;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
23cc550e1d6f9577eb1d75a70fcc3300b76a41cef251164bd1cf1d2d27146a47;10013238;R1;1;Gastown Store;10013238;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S11;C
c29e41be4e7a6f5f40025b5f98cb476ac6db7508d3c702c23aa0dbb699e3c578;10027050;R3;1;Your Market;10027050;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
d6481e0811c14bb9feed684e0503f406109d8b4bff47fb87b25a50afd72375b7;10002746;R3;1;Active Supermarket;10002746;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
6204a246788e6ef02f2e12522dd93c9668f5ae0aded1b32c672e6df604a41f99;10010969;R3;1;Edorex Supermarket;10010969;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
97a53909210adae0e1daf3b411218592319fd93b164075868fa38f3833ab3755;10014469;O2;1;Harte-Hanks Market;10014469;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S12;C
73ac5db73c539f177784c31346366f46c924e93f6b58f08c4c35846f9e14f608;10021977;R3;1;Pinnacle Store;10021977;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
2b9de3d803550cb295ec238c949d614200e419f29611770c73161ee36221d23a;10021485;R1;1;Paracel Gigaplace;10021485;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S22;C
45455f80148179f7b56ac61257526d06bbc9ff80ae7f817bcc44de3eab20c298;10010914;R3;1;Editor Shop;10010914;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
c935d6ef348c31b24ea0c71dfedddaf858d1d4500f3586453cf24fd786f9b61e;10007566;R2;1;Cambio Shop;10007566;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
17733a9ac554980f6a610b6a9fa8470ffa2e6e520a5d122a98dbfaf63e9e7908;10009643;R3;1;David Store;10009643;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
4e9d597ba60d5a235229443f1728c3f8940741e5538bf2c3bb8c916a1cf1aec8;10014810;O1;1;Healtheon Shop;10014810;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
7b21d25281b316744f29df75b1db1f0cef241d42a044230365f79aa6ff70fd64;10013472;R3;1;GE Market;10013472;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
6c0e54e6506d70704f1f30158d55da7c00920fade1c0d61d83204e6478f9ed6c;10026522;R3;1;XCOM Shop;10026522;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
d90680c8752c5eb460e77e53aa876aa3e5e6a3546f6851e5bbf0e185c6cb5273;10020927;R3;1;Outbreak Shop;10020927;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
